transaction_id,date,customer_id,product_id,product_name,category,quantity,unit_price,region
T002479,2026-08-15,C167,P008,Wireless Headphones,Audio,6,3999,North
T002480,2026-08-15,C288,P010,HDMI Cable,Accessories,12,899,Central
T002481,2026-08-15,C113,P011,USB Hub,Accessories,16,1299,East
T002482,2026-08-15,C228,P012,Laptop Backpack,Accessories,7,2299,North
T002483,2026-08-15,C031,P013,Phone Stand,Accessories,9,699,South
T002484,2026-08-15,C018,P014,Portable SSD,Storage,5,6499,West
T002485,2026-08-15,C018,P015,Wireless Charger,Electronics,9,1599,Central
T002486,2026-08-16,C262,P001,Wireless Mouse,Accessories,20,1499,East
T002487,2026-08-16,C001,P002,Mechanical Keyboard,Accessories,12,4499,West
T002488,2026-08-16,C032,P003,USB-C Cable,Accessories,28,499,North
T002489,2026-08-16,C124,P004,Laptop Stand,Accessories,5,1899,South
T002490,2026-08-16,C198,P005,Webcam,Electronics,4,3299,West
T002491,2026-08-16,C013,P006,Bluetooth Speaker,Electronics,4,2499,East
T002492,2026-08-16,C011,P007,Power Bank,Electronics,9,1799,Central
T002493,2026-08-16,C217,P008,Wireless Headphones,Audio,9,3999,North
T002494,2026-08-16,C044,P009,Smart Watch,Wearables,3,5999,South
T002495,2026-08-16,C007,P010,HDMI Cable,Accessories,11,899,Central
T002496,2026-08-16,C073,P011,USB Hub,Accessories,9,1299,East
T002497,2026-08-16,C002,P012,Laptop Backpack,Accessories,12,2299,North
T002498,2026-08-16,C284,P013,Phone Stand,Accessories,15,699,South
T002499,2026-08-16,C139,P014,Portable SSD,Storage,1,6499,West
T002500,2026-08-16,C007,P015,Wireless Charger,Electronics,18,1599,Central
T002501,2026-08-17,C146,P001,Wireless Mouse,Accessories,14,1499,East
T002502,2026-08-17,C141,P002,Mechanical Keyboard,Accessories,6,4499,West
T002503,2026-08-17,C238,P003,USB-C Cable,Accessories,11,499,North
T002504,2026-08-17,C002,P004,Laptop Stand,Accessories,4,1899,South
T002505,2026-08-17,C285,P005,Webcam,Electronics,5,3299,West
T002506,2026-08-17,C193,P006,Bluetooth Speaker,Electronics,9,2499,East
T002507,2026-08-17,C210,P007,Power Bank,Electronics,5,1799,Central
T002508,2026-08-17,C202,P008,Wireless Headphones,Audio,5,3999,North
T002509,2026-08-17,C042,P009,Smart Watch,Wearables,2,5999,South
T002510,2026-08-17,C161,P010,HDMI Cable,Accessories,10,899,Central
T002511,2026-08-17,C129,P011,USB Hub,Accessories,5,1299,East
T002512,2026-08-17,C200,P012,Laptop Backpack,Accessories,2,2299,North
T002513,2026-08-17,C130,P013,Phone Stand,Accessories,14,699,South
T002514,2026-08-17,C111,P015,Wireless Charger,Electronics,8,1599,Central
T002515,2026-08-18,C159,P001,Wireless Mouse,Accessories,12,1499,East
T002516,2026-08-18,C076,P002,Mechanical Keyboard,Accessories,6,4499,West
T002517,2026-08-18,C141,P003,USB-C Cable,Accessories,23,499,North
T002518,2026-08-18,C168,P004,Laptop Stand,Accessories,5,1899,South
T002519,2026-08-18,C184,P005,Webcam,Electronics,5,3299,West
T002520,2026-08-18,C088,P006,Bluetooth Speaker,Electronics,12,2499,East
T002521,2026-08-18,C113,P007,Power Bank,Electronics,4,1799,Central
T002522,2026-08-18,C245,P008,Wireless Headphones,Audio,6,3999,North
T002523,2026-08-18,C050,P009,Smart Watch,Wearables,1,5999,South
T002524,2026-08-18,C208,P010,HDMI Cable,Accessories,7,899,Central
T002525,2026-08-18,C034,P011,USB Hub,Accessories,13,1299,East
T002526,2026-08-18,C161,P012,Laptop Backpack,Accessories,5,2299,North
T002527,2026-08-18,C193,P013,Phone Stand,Accessories,16,699,South
T002528,2026-08-18,C008,P015,Wireless Charger,Electronics,7,1599,Central
T002529,2026-08-19,C246,P001,Wireless Mouse,Accessories,8,1499,East
T002530,2026-08-19,C158,P002,Mechanical Keyboard,Accessories,11,4499,West
T002531,2026-08-19,C123,P003,USB-C Cable,Accessories,13,499,North
T002532,2026-08-19,C001,P004,Laptop Stand,Accessories,6,1899,South
T002533,2026-08-19,C006,P005,Webcam,Electronics,5,3299,West
T002534,2026-08-19,C127,P006,Bluetooth Speaker,Electronics,9,2499,East
T002535,2026-08-19,C283,P007,Power Bank,Electronics,3,1799,Central
T002536,2026-08-19,C212,P008,Wireless Headphones,Audio,7,3999,North
T002537,2026-08-19,C090,P009,Smart Watch,Wearables,3,5999,South
T002538,2026-08-19,C022,P010,HDMI Cable,Accessories,10,899,Central
T002539,2026-08-19,C237,P011,USB Hub,Accessories,8,1299,East
T002540,2026-08-19,C084,P012,Laptop Backpack,Accessories,5,2299,North
T002541,2026-08-19,C076,P013,Phone Stand,Accessories,11,699,South
T002542,2026-08-19,C195,P014,Portable SSD,Storage,3,6499,West
T002543,2026-08-19,C284,P015,Wireless Charger,Electronics,7,1599,Central
T002544,2026-08-20,C173,P001,Wireless Mouse,Accessories,8,1499,East
T002545,2026-08-20,C212,P002,Mechanical Keyboard,Accessories,4,4499,West
T002546,2026-08-20,C293,P003,USB-C Cable,Accessories,22,499,North
T002547,2026-08-20,C080,P004,Laptop Stand,Accessories,5,1899,South
T002548,2026-08-20,C259,P005,Webcam,Electronics,8,3299,West
T002549,2026-08-20,C084,P006,Bluetooth Speaker,Electronics,9,2499,East
T002550,2026-08-20,C121,P007,Power Bank,Electronics,6,1799,Central
T002551,2026-08-20,C051,P008,Wireless Headphones,Audio,6,3999,North
T002552,2026-08-20,C238,P009,Smart Watch,Wearables,2,5999,South
T002553,2026-08-20,C289,P010,HDMI Cable,Accessories,11,899,Central
T002554,2026-08-20,C028,P011,USB Hub,Accessories,10,1299,East
T002555,2026-08-20,C053,P012,Laptop Backpack,Accessories,6,2299,North
T002556,2026-08-20,C025,P013,Phone Stand,Accessories,6,699,South
T002557,2026-08-20,C068,P015,Wireless Charger,Electronics,11,1599,Central
T002558,2026-08-21,C109,P001,Wireless Mouse,Accessories,6,1499,East
T002559,2026-08-21,C217,P002,Mechanical Keyboard,Accessories,5,4499,West
T002560,2026-08-21,C050,P003,USB-C Cable,Accessories,21,499,North
T002561,2026-08-21,C137,P004,Laptop Stand,Accessories,7,1899,South
T002562,2026-08-21,C150,P005,Webcam,Electronics,10,3299,West
T002563,2026-08-21,C260,P006,Bluetooth Speaker,Electronics,10,2499,East
T002564,2026-08-21,C035,P007,Power Bank,Electronics,5,1799,Central
T002565,2026-08-21,C163,P008,Wireless Headphones,Audio,3,3999,North
T002566,2026-08-21,C298,P009,Smart Watch,Wearables,3,5999,South
T002567,2026-08-21,C067,P010,HDMI Cable,Accessories,9,899,Central
T002568,2026-08-21,C013,P011,USB Hub,Accessories,6,1299,East
T002569,2026-08-21,C173,P012,Laptop Backpack,Accessories,3,2299,North
T002570,2026-08-21,C288,P013,Phone Stand,Accessories,14,699,South
T002571,2026-08-21,C046,P014,Portable SSD,Storage,1,6499,West
T002572,2026-08-21,C187,P015,Wireless Charger,Electronics,7,1599,Central
T002573,2026-08-22,C062,P001,Wireless Mouse,Accessories,12,1499,East
T002574,2026-08-22,C202,P002,Mechanical Keyboard,Accessories,11,4499,West
T002575,2026-08-22,C232,P003,USB-C Cable,Accessories,21,499,North
T002576,2026-08-22,C104,P004,Laptop Stand,Accessories,7,1899,South
T002577,2026-08-22,C204,P005,Webcam,Electronics,2,3299,West
T002578,2026-08-22,C112,P006,Bluetooth Speaker,Electronics,8,2499,East
T002579,2026-08-22,C135,P007,Power Bank,Electronics,5,1799,Central
T002580,2026-08-22,C194,P008,Wireless Headphones,Audio,7,3999,North
T002581,2026-08-22,C153,P009,Smart Watch,Wearables,5,5999,South
T002582,2026-08-22,C102,P010,HDMI Cable,Accessories,12,899,Central
T002583,2026-08-22,C274,P011,USB Hub,Accessories,8,1299,East
T002584,2026-08-22,C226,P012,Laptop Backpack,Accessories,8,2299,North
T002585,2026-08-22,C124,P013,Phone Stand,Accessories,11,699,South
T002586,2026-08-22,C113,P014,Portable SSD,Storage,2,6499,West
T002587,2026-08-22,C249,P015,Wireless Charger,Electronics,13,1599,Central
T002588,2026-08-23,C279,P001,Wireless Mouse,Accessories,9,1499,East
T002589,2026-08-23,C001,P002,Mechanical Keyboard,Accessories,7,4499,West
T002590,2026-08-23,C198,P003,USB-C Cable,Accessories,19,499,North
T002591,2026-08-23,C298,P004,Laptop Stand,Accessories,6,1899,South
T002592,2026-08-23,C201,P005,Webcam,Electronics,2,3299,West
T002593,2026-08-23,C136,P006,Bluetooth Speaker,Electronics,9,2499,East
T002594,2026-08-23,C088,P007,Power Bank,Electronics,7,1799,Central
T002595,2026-08-23,C132,P008,Wireless Headphones,Audio,3,3999,North
T002596,2026-08-23,C145,P009,Smart Watch,Wearables,2,5999,South
T002597,2026-08-23,C133,P010,HDMI Cable,Accessories,20,899,Central
T002598,2026-08-23,C296,P011,USB Hub,Accessories,13,1299,East
T002599,2026-08-23,C179,P012,Laptop Backpack,Accessories,5,2299,North
T002600,2026-08-23,C297,P013,Phone Stand,Accessories,5,699,South
T002601,2026-08-23,C106,P014,Portable SSD,Storage,4,6499,West
T002602,2026-08-23,C236,P015,Wireless Charger,Electronics,7,1599,Central
T002603,2026-08-24,C088,P001,Wireless Mouse,Accessories,10,1499,East
T002604,2026-08-24,C168,P002,Mechanical Keyboard,Accessories,7,4499,West
T002605,2026-08-24,C173,P003,USB-C Cable,Accessories,19,499,North
T002606,2026-08-24,C089,P004,Laptop Stand,Accessories,9,1899,South
T002607,2026-08-24,C008,P005,Webcam,Electronics,2,3299,West
T002608,2026-08-24,C169,P006,Bluetooth Speaker,Electronics,10,2499,East
T002609,2026-08-24,C083,P007,Power Bank,Electronics,4,1799,Central
T002610,2026-08-24,C102,P008,Wireless Headphones,Audio,9,3999,North
T002611,2026-08-24,C108,P009,Smart Watch,Wearables,6,5999,South
T002612,2026-08-24,C285,P010,HDMI Cable,Accessories,20,899,Central
T002613,2026-08-24,C215,P011,USB Hub,Accessories,3,1299,East
T002614,2026-08-24,C190,P012,Laptop Backpack,Accessories,8,2299,North
T002615,2026-08-24,C166,P013,Phone Stand,Accessories,8,699,South
T002616,2026-08-24,C133,P014,Portable SSD,Storage,2,6499,West
T002617,2026-08-24,C275,P015,Wireless Charger,Electronics,5,1599,Central
T002618,2026-08-25,C018,P001,Wireless Mouse,Accessories,6,1499,East
T002619,2026-08-25,C227,P002,Mechanical Keyboard,Accessories,4,4499,West
T002620,2026-08-25,C002,P003,USB-C Cable,Accessories,13,499,North
T002621,2026-08-25,C037,P004,Laptop Stand,Accessories,4,1899,South
T002622,2026-08-25,C205,P005,Webcam,Electronics,2,3299,West
T002623,2026-08-25,C158,P006,Bluetooth Speaker,Electronics,9,2499,East
T002624,2026-08-25,C176,P007,Power Bank,Electronics,6,1799,Central
T002625,2026-08-25,C214,P008,Wireless Headphones,Audio,7,3999,North
T002626,2026-08-25,C060,P009,Smart Watch,Wearables,3,5999,South
T002627,2026-08-25,C224,P010,HDMI Cable,Accessories,9,899,Central
T002628,2026-08-25,C053,P011,USB Hub,Accessories,8,1299,East
T002629,2026-08-25,C255,P012,Laptop Backpack,Accessories,4,2299,North
T002630,2026-08-25,C252,P013,Phone Stand,Accessories,15,699,South
T002631,2026-08-25,C292,P014,Portable SSD,Storage,3,6499,West
T002632,2026-08-25,C010,P015,Wireless Charger,Electronics,7,1599,Central
T002633,2026-08-26,C025,P001,Wireless Mouse,Accessories,11,1499,East
T002634,2026-08-26,C017,P002,Mechanical Keyboard,Accessories,8,4499,West
T002635,2026-08-26,C108,P003,USB-C Cable,Accessories,20,499,North
T002636,2026-08-26,C215,P004,Laptop Stand,Accessories,7,1899,South
T002637,2026-08-26,C126,P005,Webcam,Electronics,5,3299,West
T002638,2026-08-26,C122,P006,Bluetooth Speaker,Electronics,7,2499,East
T002639,2026-08-26,C293,P007,Power Bank,Electronics,6,1799,Central
T002640,2026-08-26,C267,P008,Wireless Headphones,Audio,4,3999,North
T002641,2026-08-26,C008,P009,Smart Watch,Wearables,3,5999,South
T002642,2026-08-26,C195,P010,HDMI Cable,Accessories,11,899,Central
T002643,2026-08-26,C041,P011,USB Hub,Accessories,9,1299,East
T002644,2026-08-26,C061,P012,Laptop Backpack,Accessories,2,2299,North
T002645,2026-08-26,C111,P013,Phone Stand,Accessories,14,699,South
T002646,2026-08-26,C143,P014,Portable SSD,Storage,2,6499,West
T002647,2026-08-26,C056,P015,Wireless Charger,Electronics,8,1599,Central
T002648,2026-08-27,C262,P001,Wireless Mouse,Accessories,15,1499,East
T002649,2026-08-27,C232,P002,Mechanical Keyboard,Accessories,8,4499,West
T002650,2026-08-27,C031,P003,USB-C Cable,Accessories,22,499,North
T002651,2026-08-27,C207,P004,Laptop Stand,Accessories,4,1899,South
T002652,2026-08-27,C153,P005,Webcam,Electronics,5,3299,West
T002653,2026-08-27,C249,P006,Bluetooth Speaker,Electronics,4,2499,East
T002654,2026-08-27,C206,P007,Power Bank,Electronics,8,1799,Central
T002655,2026-08-27,C037,P008,Wireless Headphones,Audio,7,3999,North
T002656,2026-08-27,C100,P009,Smart Watch,Wearables,3,5999,South
T002657,2026-08-27,C042,P010,HDMI Cable,Accessories,13,899,Central
T002658,2026-08-27,C101,P011,USB Hub,Accessories,8,1299,East
T002659,2026-08-27,C282,P012,Laptop Backpack,Accessories,3,2299,North
T002660,2026-08-27,C192,P013,Phone Stand,Accessories,12,699,South
T002661,2026-08-27,C203,P014,Portable SSD,Storage,3,6499,West
T002662,2026-08-27,C101,P015,Wireless Charger,Electronics,7,1599,Central
T002663,2026-08-28,C193,P001,Wireless Mouse,Accessories,13,1499,East
T002664,2026-08-28,C269,P002,Mechanical Keyboard,Accessories,2,4499,West
T002665,2026-08-28,C213,P003,USB-C Cable,Accessories,17,499,North
T002666,2026-08-28,C095,P004,Laptop Stand,Accessories,5,1899,South
T002667,2026-08-28,C157,P005,Webcam,Electronics,1,3299,West
T002668,2026-08-28,C291,P006,Bluetooth Speaker,Electronics,11,2499,East
T002669,2026-08-28,C118,P007,Power Bank,Electronics,7,1799,Central
T002670,2026-08-28,C008,P008,Wireless Headphones,Audio,5,3999,North
T002671,2026-08-28,C109,P009,Smart Watch,Wearables,3,5999,South
T002672,2026-08-28,C173,P010,HDMI Cable,Accessories,8,899,Central
T002673,2026-08-28,C152,P011,USB Hub,Accessories,4,1299,East
T002674,2026-08-28,C108,P012,Laptop Backpack,Accessories,6,2299,North
T002675,2026-08-28,C057,P013,Phone Stand,Accessories,12,699,South
T002676,2026-08-28,C210,P015,Wireless Charger,Electronics,10,1599,Central
T002677,2026-08-29,C191,P001,Wireless Mouse,Accessories,17,1499,East
T002678,2026-08-29,C047,P002,Mechanical Keyboard,Accessories,10,4499,West
T002679,2026-08-29,C107,P003,USB-C Cable,Accessories,23,499,North
T002680,2026-08-29,C209,P004,Laptop Stand,Accessories,4,1899,South
T002681,2026-08-29,C277,P005,Webcam,Electronics,4,3299,West
T002682,2026-08-29,C043,P006,Bluetooth Speaker,Electronics,9,2499,East
T002683,2026-08-29,C009,P007,Power Bank,Electronics,8,1799,Central
T002684,2026-08-29,C192,P008,Wireless Headphones,Audio,1,3999,North
T002685,2026-08-29,C020,P009,Smart Watch,Wearables,2,5999,South
T002686,2026-08-29,C288,P010,HDMI Cable,Accessories,17,899,Central
T002687,2026-08-29,C113,P011,USB Hub,Accessories,9,1299,East
T002688,2026-08-29,C103,P012,Laptop Backpack,Accessories,9,2299,North
T002689,2026-08-29,C292,P013,Phone Stand,Accessories,11,699,South
T002690,2026-08-29,C139,P014,Portable SSD,Storage,2,6499,West
T002691,2026-08-29,C232,P015,Wireless Charger,Electronics,9,1599,Central
T002692,2026-08-30,C174,P001,Wireless Mouse,Accessories,18,1499,East
T002693,2026-08-30,C028,P002,Mechanical Keyboard,Accessories,2,4499,West
T002694,2026-08-30,C050,P003,USB-C Cable,Accessories,20,499,North
T002695,2026-08-30,C095,P004,Laptop Stand,Accessories,11,1899,South
T002696,2026-08-30,C019,P005,Webcam,Electronics,4,3299,West
T002697,2026-08-30,C236,P006,Bluetooth Speaker,Electronics,12,2499,East
T002698,2026-08-30,C056,P007,Power Bank,Electronics,3,1799,Central
T002699,2026-08-30,C096,P008,Wireless Headphones,Audio,1,3999,North
T002700,2026-08-30,C195,P009,Smart Watch,Wearables,4,5999,South
T002701,2026-08-30,C289,P010,HDMI Cable,Accessories,18,899,Central
T002702,2026-08-30,C009,P011,USB Hub,Accessories,10,1299,East
T002703,2026-08-30,C212,P012,Laptop Backpack,Accessories,12,2299,North
T002704,2026-08-30,C275,P013,Phone Stand,Accessories,11,699,South
T002705,2026-08-30,C007,P014,Portable SSD,Storage,3,6499,West
T002706,2026-08-30,C241,P015,Wireless Charger,Electronics,7,1599,Central
T002707,2026-08-31,C068,P001,Wireless Mouse,Accessories,7,1499,East
T002708,2026-08-31,C239,P002,Mechanical Keyboard,Accessories,8,4499,West
T002709,2026-08-31,C008,P003,USB-C Cable,Accessories,17,499,North
T002710,2026-08-31,C206,P004,Laptop Stand,Accessories,5,1899,South
T002711,2026-08-31,C218,P005,Webcam,Electronics,1,3299,West
T002712,2026-08-31,C105,P006,Bluetooth Speaker,Electronics,10,2499,East
T002713,2026-08-31,C139,P007,Power Bank,Electronics,7,1799,Central
T002714,2026-08-31,C042,P008,Wireless Headphones,Audio,3,3999,North
T002715,2026-08-31,C087,P009,Smart Watch,Wearables,4,5999,South
T002716,2026-08-31,C032,P010,HDMI Cable,Accessories,11,899,Central
T002717,2026-08-31,C021,P011,USB Hub,Accessories,10,1299,East
T002718,2026-08-31,C224,P012,Laptop Backpack,Accessories,3,2299,North
T002719,2026-08-31,C107,P013,Phone Stand,Accessories,9,699,South
T002720,2026-08-31,C058,P014,Portable SSD,Storage,1,6499,West
T002721,2026-08-31,C292,P015,Wireless Charger,Electronics,6,1599,Central
T002722,2026-09-01,C277,P001,Wireless Mouse,Accessories,10,1499,East
T002723,2026-09-01,C135,P002,Mechanical Keyboard,Accessories,12,4499,West
T002724,2026-09-01,C204,P003,USB-C Cable,Accessories,20,499,North
T002725,2026-09-01,C077,P004,Laptop Stand,Accessories,11,1899,South
T002726,2026-09-01,C248,P005,Webcam,Electronics,5,3299,West
T002727,2026-09-01,C070,P006,Bluetooth Speaker,Electronics,11,2499,East
T002728,2026-09-01,C262,P007,Power Bank,Electronics,8,1799,Central
T002729,2026-09-01,C043,P008,Wireless Headphones,Audio,9,3999,North
T002730,2026-09-01,C091,P010,HDMI Cable,Accessories,9,899,Central
T002731,2026-09-01,C159,P011,USB Hub,Accessories,8,1299,East
T002732,2026-09-01,C117,P012,Laptop Backpack,Accessories,7,2299,North
T002733,2026-09-01,C156,P013,Phone Stand,Accessories,12,699,South
T002734,2026-09-01,C232,P014,Portable SSD,Storage,2,6499,West
T002735,2026-09-01,C141,P015,Wireless Charger,Electronics,14,1599,Central
T002736,2026-09-02,C049,P001,Wireless Mouse,Accessories,8,1499,East
T002737,2026-09-02,C166,P002,Mechanical Keyboard,Accessories,7,4499,West
T002738,2026-09-02,C019,P003,USB-C Cable,Accessories,18,499,North
T002739,2026-09-02,C250,P004,Laptop Stand,Accessories,3,1899,South
T002740,2026-09-02,C024,P005,Webcam,Electronics,4,3299,West
T002741,2026-09-02,C045,P006,Bluetooth Speaker,Electronics,8,2499,East
T002742,2026-09-02,C238,P007,Power Bank,Electronics,6,1799,Central
T002743,2026-09-02,C092,P008,Wireless Headphones,Audio,4,3999,North
T002744,2026-09-02,C010,P009,Smart Watch,Wearables,2,5999,South
T002745,2026-09-02,C154,P010,HDMI Cable,Accessories,17,899,Central
T002746,2026-09-02,C085,P011,USB Hub,Accessories,10,1299,East
T002747,2026-09-02,C238,P012,Laptop Backpack,Accessories,8,2299,North
T002748,2026-09-02,C023,P013,Phone Stand,Accessories,8,699,South
T002749,2026-09-02,C263,P014,Portable SSD,Storage,3,6499,West
T002750,2026-09-02,C181,P015,Wireless Charger,Electronics,10,1599,Central
T002751,2026-09-03,C041,P001,Wireless Mouse,Accessories,6,1499,East
T002752,2026-09-03,C213,P002,Mechanical Keyboard,Accessories,7,4499,West
T002753,2026-09-03,C293,P003,USB-C Cable,Accessories,15,499,North
T002754,2026-09-03,C075,P004,Laptop Stand,Accessories,4,1899,South
T002755,2026-09-03,C133,P005,Webcam,Electronics,10,3299,West
T002756,2026-09-03,C251,P006,Bluetooth Speaker,Electronics,6,2499,East
T002757,2026-09-03,C199,P007,Power Bank,Electronics,10,1799,Central
T002758,2026-09-03,C168,P008,Wireless Headphones,Audio,5,3999,North
T002759,2026-09-03,C139,P009,Smart Watch,Wearables,1,5999,South
T002760,2026-09-03,C137,P010,HDMI Cable,Accessories,11,899,Central
T002761,2026-09-03,C274,P011,USB Hub,Accessories,10,1299,East
T002762,2026-09-03,C052,P012,Laptop Backpack,Accessories,4,2299,North
T002763,2026-09-03,C104,P013,Phone Stand,Accessories,7,699,South
T002764,2026-09-03,C103,P014,Portable SSD,Storage,1,6499,West
T002765,2026-09-03,C086,P015,Wireless Charger,Electronics,6,1599,Central
T002766,2026-09-04,C085,P001,Wireless Mouse,Accessories,12,1499,East
T002767,2026-09-04,C096,P002,Mechanical Keyboard,Accessories,8,4499,West
T002768,2026-09-04,C292,P003,USB-C Cable,Accessories,17,499,North
T002769,2026-09-04,C216,P004,Laptop Stand,Accessories,11,1899,South
T002770,2026-09-04,C066,P005,Webcam,Electronics,3,3299,West
T002771,2026-09-04,C289,P006,Bluetooth Speaker,Electronics,10,2499,East
